Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,No_of_Lanes,Curb_Type,Shoulder_Type,Median_Type,Light_Condition,Weather_Condition,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir
12-09-2022,08:45 AM,210551,Ashwani,30-May-22,0551,158,14:45,31-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Main GT Road ,",Near Dharampur Red Light,From ISBT to Shahdara.,29,77,A pedestrian kid was hit by a tempo . While under treatment he passed away .,,,,,,,3878,1,,Unknown
12-09-2022,08:45 AM,210554,Ashwani,30-May-22,0554,158,23:30,31-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,3rd Pusta Yamuna,"Khadar Road , Delhi",,29,77,"An unknown pedestrian was hit by unknown vehicle , when taken to hospital was declared DOA.",,,,,,,3879,4,,Unknown
12-09-2022,08:45 AM,210726,Ashwani,30-May-22,0726,158,22:10,27-11-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,ISBT to Shahdara,"Main GT Road , Near Police Booth",Delhi,29,77,A bike was hit by a truck injuring the rider and ran over the pillion rider . Killing the pillion on the spot.,,,,,,,3880,2,North West,Same Direction
12-09-2022,08:45 AM,210757,Ashwani,30-May-22,0757,158,03:30,10-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Shastri park Flyover,"ISBT to Seelampur ,",Poll no 7 & 8,29,77,"A scooty was hit by unknown vehicle , injuring and causing death of driver .",,,,,,,3881,1,,Unknown
12-09-2022,08:45 AM,210776,Ashwani,30-May-22,0776,158,12:00,16-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"3rd Pusta Near Forest Office ,","Yamuna Khadar , Shastri Park",Delhi,29,77,One scooty was hit by unknown vehicle and both the rider and pillion were injured .,,,,,,,3882,4,,Unknown
12-09-2022,08:45 AM,210003,Ashwani,30-May-22,0003,159,07:00,02-01-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Zero Pusta , sonia Vihar",Delhi,,29,77,A pedestrian was hit by a car . The pedestrian was declared DOA in hospital .,,,,,,,3883,2,North East,Unknown
12-09-2022,08:45 AM,210055,Ashwani,30-May-22,0055,159,16:20,02-03-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,2,0,2,Unknown,,3rd Pusta Near Police Booth,"Sonia Vihar , Delhi",,29,77,One scooty was hit by roadways bus and ran over both the rider and pillion rider .,,,,,,,3884,1,South,Same Direction
12-09-2022,08:45 AM,210263,Ashwani,30-May-22,0263,159,07:00,27-07-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Main Pusta Road ,","Annapurna Mandir , Sonia Vihar",Delhi,29,77,A cyclist was hit by a car from behind and the impact resulted in injuries and later death of victim .,,,,,,,3885,1,North East,Same Direction
12-09-2022,08:45 AM,210010,Ashwani,30-May-22,0010,160,10:30,05-04-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Kushak Road , Near Nursury","South Avenue , New Delhi",,29,77,A cyclist was hit by a car and sustained injuries due to impact . The victim was taken to hospital by offending car .,,,,,,,3886,0,South,Same Direction
12-09-2022,08:45 AM,210105,Ashwani,30-May-22,0105,164,05:58,22-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Near Shiv Dairy , Main",Khanjhawala Road,Sultan Puri Delhi,29,77,A motorcycle was hit by unknown vehicle and both the rider and pillion got injured .,,,,,,,3887,2,North,Unknown
12-09-2022,08:45 AM,211057,Ashwani,30-May-22,1057,164,22:30,23-08-2021,Sideswipe (Same Direction),TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Main Kanjhawala Road,Near Satya Narayan Hospital,,29,77,"A motorcyclist got unbalanced while driving through a deep pit on the road , consequently hitting a side passing vehicle . The impact resulted in head injuries.",,,,,,,3888,1,,Same Direction
12-09-2022,08:45 AM,211204,Ashwani,30-May-22,1204,164,23:34,14-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"C-8 Block , Near Mother Dairy","BC Chowk , Sultanpuri",Delhi,29,77,"A scooty rider was hit by some unknown vehicle , the injuries led to the rider's death.",,,,,,,3889,1,,Unknown
12-09-2022,08:45 AM,211375,Ashwani,30-May-22,1375,164,13:00,16-12-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Budh Vihar Kanjhawal,Ganda Nala,,29,77,A pedestrian was hit by unknown vehicle and declared dead in hospital .,,,,,,,3890,2,,Unknown
12-09-2022,08:45 AM,210822,Ashwani,30-May-22,0822,164,21:00,04-07-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Jalebi Chowk ,","Sultan Puri , Delhi",,29,77,A E-Rickshaw rider was hit by a crane and got injured.,,,,,,,3891,2,,Same Direction
12-09-2022,08:45 AM,210340,Ashwani,30-May-22,0340,165,22:50,08-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"NH 24 , Yamuna Bridge ,","Near Light Pillar no 26,","Towards Sarai Kale Khan , Delhi",29,77,A motorcyclist was hit by a unkown bus and causing death of bike rider.,,,,,,,3892,2,North East,Unknown
12-09-2022,08:45 AM,210006,Ashwani,30-May-22,0006,165,22:00,10-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Ring Road Near Sun Dial Loop,",Near Khijrabad Kaccha Rasta,,29,77,A motorcyclust was hit by unknown vehicle and died due to injuries .,,,,,,,3893,1,North,Unknown
12-09-2022,08:45 AM,210024,Ashwani,31-May-22,0024,165,09:30,23-01-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,DND Flyover Towards Noida,Near Ashram Chowk,,29,77,One Motorcyclist was hit by unknown vehicle and was taken to hospital by PCR.,,,,,,,3894,2,North east,Unknown
12-09-2022,08:45 AM,210045,Ashwani,31-May-22,0045,165,11:30,21-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,Ring Road Near Milinium Bus Depo,Flyover Sarai Kale Khan,,29,77,A scooty was hit by unknown vehicle injuring the pillion and causing death of rider .,,,,,,,3895,2,North East,Unknown
12-09-2022,08:45 AM,210079,Ashwani,31-May-22,0079,165,00:25,24-03-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,2,3,1,Unknown,,DND Loop towards Delhi,"Under Loop , Bridge",,29,77,A truck overturned on the LOOP of the bridge,,,,,,,3896,0,East,Not Applicable
12-09-2022,08:45 AM,210091,Ashwani,31-May-22,0091,165,22:30,01-04-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Barapulla Flyover Loop,"Towards Noida, Near Sun Dial Park","Yamuna Khader , Delhi",29,77,"A scooty rider was hit by an unknown vehicle , the impact led to the fall of the rider from the flyover .",,,,,,,3897,2,North,Unknown
12-09-2022,08:45 AM,210190,Ashwani,31-May-22,0190,165,06:50,15-04-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"NH 9, Yamuna Bridge",Towards Meerut,Delhi,29,77,A motorcycle rider was hit by unknown vehicle .,,,,,,,3898,2,North,Unknown
12-09-2022,08:45 AM,210325,Ashwani,31-May-22,0325,165,17:00,19-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"T intersection , Red Light ,",Opp. IP Park.,,29,77,A pedestrian was hit by unknown vehicle and was rushe to hospital in ambulance.,,,,,,,3899,2,North,Unknown
12-09-2022,08:45 AM,210362,Ashwani,31-May-22,0362,165,22:32,30-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Before DND Flyover,Bridge Loop,,29,77,A bike rider was hit by unknown vehicle and was taken to hospitalby PCR van .,,,,,,,3900,2,East,Unknown
12-09-2022,08:45 AM,210410,Ashwani,31-May-22,0410,165,07:30,01-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,"Sarai Kale Khan , IP Park,",Near Bus Stand,,29,77,Two pedestrians were hit by unknown vehicle injuring both of them . No other details available in records.,,,,,,,3901,2,North East,Unknown
12-09-2022,08:45 AM,210411,Ashwani,31-May-22,0411,165,15:56,02-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Ring Road towards ITO,Sarai Kale Khan,,29,77,A pedestrian was hit by unknown vehicle and was taken to hospital .,,,,,,,3902,2,North,Unknown
12-09-2022,08:45 AM,210420,Ashwani,31-May-22,0420,165,20:30,07-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"112, Sarai Kale Khan",,,29,77,A pedestrian was hit by unknown vehicle and taken to hospital by family.,,,,,,,3903,0,North,Unknown
12-09-2022,08:45 AM,210454,Ashwani,31-May-22,0454,165,15:30,04-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,2,1,Unknown,,"NH 9 , towards Delhi","Near Noida Mod, Pillar no4","Sarai Kale Khan, New Delhi",29,77,03 pedestrians were injured in a crash . They were hit by unknown vehicle and no other details were available .,,,,,,,3904,2,North,Unknown
12-09-2022,08:45 AM,210487,Ashwani,31-May-22,0487,165,01:34,02-11-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Flyover Ashram , East",Delhi,,29,77,A car crashed into a broken down truck on the road .,,,,,,,3905,1,South East,Same Direction
12-09-2022,08:45 AM,210496,Ashwani,31-May-22,0496,165,20:30,07-11-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Ring Road , Opp. Waste to Wonders",park Sarai Kale Khan .,,29,77,A bike was hit by an unknown vehicle causing injuries to both the rider and pillion rider .,,,,,,,3906,2,North,Unknown
12-09-2022,08:45 AM,210547,Ashwani,31-May-22,0547,165,23:00,10-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,DND Road Noida to Delhi,,,29,77,"A bike rider was hit by unknown vehicle , he was taken to hospital by public person in his acr and was declared DOA .",,,,,,,3907,2,North East,Unknown
12-09-2022,08:45 AM,210008,Ashwani,31-May-22,0008,166,21:30,05-01-2021,Head on Collision,FALSE,FALSE,FALSE,Fatal Crash,2,0,2,Unknown,,"Service road , Footover Bridge,","Swaroop Nagar , GT Road",Delhi,29,77,One bike was hit by Truck head on . Both the rider and pillion were injured and taken to hospital by ambulance where they were declared DOA.,,,,,,,3909,1,West,Opposite Direction
12-09-2022,08:45 AM,210077,Ashwani,31-May-22,0077,166,00:05,02-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Balaji steel , Near Azad place ,","Burari road , Swaroop Nagar",,29,77,One pedestrian was killed on the spot by an unknown vehicle .,,,,,,,3910,1,South,Unknown
12-09-2022,08:45 AM,210116,Ashwani,31-May-22,0116,166,11:57,01-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near Gurudwara GTK Road,Swaroop Nagar Delhi.,,29,77,A pedestrian was hit by unknown vehicle and killed the victim due to impact .,,,,,,,3911,3,West,Unknown
12-09-2022,08:45 AM,210129,Ashwani,31-May-22,0129,166,20:20,14-04-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Nangli Poona Underpass,","Upper GT Road , Swaroop Nagar",Delhi,29,77,One pedestrian was hit by unknown vehicle and died .,,,,,,,3912,3,North West,Unknown
12-09-2022,08:45 AM,210339,Ashwani,31-May-22,0339,166,08:00,30-06-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,"Kadipur Ibrahimpur,","Near AAP Office , Swaroop Nagar .",,29,77,"A pedestrian was hit by a bike , both the rider and pedestrian got injured  and were taken to hospital by CATS ambulance .",,,,,,,3913,4,North East,Unknown
12-09-2022,08:45 AM,210378,Ashwani,01-Jun-22,"0378
0378",166,23:00,14-07-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Nangli Poona Underpass,","Near Mandir, Service Road",Delhi,29,77,One scooty rider was hit by unknown vehicle and causing death of victim .,,,,,,,3914,2,North West,Unknown
12-09-2022,08:45 AM,210379,Ashwani,01-Jun-22,0379,166,03:12,15-07-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,"Near Siraspur Gurudwara , Red Light","Batra Flyover , Singhu Border",,29,77,A crane operator was hit by a car while he was on road trying to remove a broken down truck .,,,,,,,3915,2,North west,Same Direction
12-09-2022,08:45 AM,210465,Ashwani,01-Jun-22,0465,166,23:30,19-08-2021,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Libaspur Under Pass,",From Alipur to Karnal Bypass,,29,77,A bike was hit by a truck causing injuries to the rider and pillion rider . When the rider was taken to hospital was declared  DOA .,,,,,,,3916,2,North,Same Direction
12-09-2022,08:45 AM,210521,Ashwani,01-Jun-22,0521,166,19:26,30-09-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Gali no13 ,Swaroop Nagar","Burari Road , Delhi",,29,77,A tempo and bike collided with each other injuring the rider and pillion rider of the bike . They were taken to hospital by PCR van.,,,,,,,3917,2,South East,Unknown
12-09-2022,08:45 AM,210539,Ashwani,01-Jun-22,0539,166,15:25,07-10-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Gali no 13A, Sangam  Dharam Kanta","Burari Road , Swaroop Nagar",Delhi,29,77,A bike rider was hit by a goods tempo from behind . The bike rider applied sudden brakes whereas the tempo driver couldn't apply the brakes resulting in crash .,,,,,,,3918,2,East,Same Direction
12-09-2022,08:45 AM,210827,Ashwani,01-Jun-22,0827,166,18:30,30-10-2021,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Burari Road Near Gali No 16,"Swaroop Nagar, Delhi",,29,77,A bike was hit by another bike causing injuries to the impacting bike rider and pillion .The bike rider later died due to injuries .,,,,,,,3919,2,West,Same Direction
12-09-2022,08:45 AM,210392,Ashwani,01-Jun-22,0392,168,12:15,13-10-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Opp. PNB BANK,","Devli Road Khanpur , Delhi",,29,77,A pedestrian was run over by a tractor the victim died in hospital during treatment.,,,,,,,3920,2,North West,Perpendicular Direction
12-09-2022,08:45 AM,210432,Ashwani,01-Jun-22,0432,168,09:30,05-11-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near AK Motorcycle ,",Tigri Road,,29,77,A pedestrian was hit and run over by tractor .,,,,,,,3921,2,North East,Unknown
12-09-2022,08:45 AM,210012,Ashwani,01-Jun-22,0012,167,07:44,27-02-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"India GateCircle ,",National gallery of Modern Art.,,29,77,A bike rider was hit by unkown vehicle and was taken to hospital in CATS ambulance .,,,,,,,3922,1,South,Same Direction
12-09-2022,08:45 AM,210062,Ashwani,01-Jun-21,"0062
0062",167,11:40,13-04-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,Zakir Hussain Marg,"India Gate , New Delhi",,29,77,A bike rider was hit by unknown vehicle .,,,,,,,3923,2,South,Unknown
12-09-2022,08:45 AM,210115,Ashwani,01-Jun-22,0115,167,00:16,26-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Ring Road Near CNG PUMP,","Pragati Power House,",New Delhi,29,77,"A pedestrian was hit by unknown vehicle , no other details available .",,,,,,,3924,2,East,Unknown
12-09-2022,08:45 AM,210125,Ashwani,01-Jun-22,0125,167,10:15,18-09-2021,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"C Hexagon,","Near Pandara Road ,",New Delhi,29,77,A bike rider was hit by a goods tempo . Causing injury and death  of the bike rider .,,,,,,,3925,1,South,Unknown
12-09-2022,08:45 AM,210144,Ashwani,01-Jun-22,0144,167,05:50,29-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near BSES Office ,","Behind Hall no 11,","Pragati Maidan,New Delhi",29,77,A bike rider was hit by unknown vehicle and taken to hospital by public person was Declared DOA by doctor .,,,,,,,3926,1,North East,Unknown
12-09-2022,08:45 AM,210150,Ashwani,01-Jun-22,0150,167,06:17,07-11-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near UPSC,"Shahjahan Road , New Delhi",,29,77,A pedestrian was hit by a bike rider . The bike rider got her admitted in hospital .,,,,,,,3927,2,South,Perpendicular Direction
12-09-2022,08:45 AM,210157,Ashwani,01-Jun-22,0157,167,17:20,01-12-2022,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"W Point ,Tilak Marg",New Delhi,,29,77,A pedestrian was hit by a car .When the pedestrian was taken to hospital by PCR van was declared DOA .,,,,,,,3928,1,North,Unknown
12-09-2022,08:45 AM,210169,Ashwani,01-Jun-22,0169,167,19:00,23-12-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near Gate no 7, Hyderabad House,","Ashoka Road , New Delhi",,29,77,An auto driver was injuried in a crash due to overturn of his vehicle . He was taken to hospital by CATS ambulance and was declared DOA .,,,,,,,3929,1,West,Not Applicable
12-09-2022,08:45 AM,210089,Ashwani,01-Jun-22,0089,169,23:15,05-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Near Tilak Nagar Flyover,","Star Lab , Najafgarh Road",Tilak Nagar,29,77,A pedestrian was hit by unknown vehicle and rushed to hospital by PCR van.,,,,,,,3930,0,West,Unknown
12-09-2022,08:45 AM,210121,Ashwani,01-Jun-22,0121,169,20:28,21-02-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Shamshaan Ghat Road,Near Kuda Daan,Tital Vihar,29,77,A pedestrian was hit and killed by a car .,,,,,,,3931,2,West,Unknown
12-09-2022,08:45 AM,210155,Ashwani,01-Jun-22,0155,169,04:30,05-03-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"near Gurudwara, Vishnu Garden",Delhi,,29,77,A pedestrian was hit by unknown vehicle .,,,,,,,3932,2,West,Unknown
12-09-2022,08:45 AM,210486,Ashwani,01-Jun-22,0486,169,14:45,20-06-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Pillar no 563,","Main Najafgarh Road, east","Metro Station Janakpuri, Delhi",29,77,"A bike was hit from behind by a Goods tempo , causing fatal injuries to the pillion rider of the bike . When she was taken to hospital was declared DOA .",,,,,,,3933,1,North,Same Direction
12-09-2022,08:45 AM,210472,Ashwani,02-Jun-22,0472,169,18:00,16-06-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Kyala Road, Near Pacific Mall ,","Red Light Subhash Nagar,","Tilak Nagar , Delhi",29,77,A pedestrian was hit by a cluster bus whie crossing the road . Causing injuries and death of victim .,,,,,,,3934,0,South,Perpendicular Direction
12-09-2022,08:45 AM,210814,Ashwani,02-Jun-22,"0814
0814",169,02:00,05-11-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Near Tilak Nagar Flyover ,","Main Najafgarh Road,",Tilak Nagar,29,77,A bike was hit from behind causing grievous injuries to the rider .,,,,,,,3935,1,North,Same Direction
12-09-2022,08:45 AM,210055,Ashwani,02-Jun-22,0055,170,11:20,08-02-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Ch. Fateh Singh Marg, Balak Ram","Bus Stop, Ring Road , Timarpur",Delhi,29,77,"A bicycle rider was hit from behind by a truck , which caused injuries and death of the cycle rider.",,,,,,,3936,0,South West,Same Direction
12-09-2022,08:45 AM,210079,Ashwani,02-Jun-22,"0079
0079",170,00:00,12-03-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Road Near Sec 4, Timarpur Gate,","Lucknow Road , Timarpur",Delhi,29,77,A scooty rider was hit by an unknown vehicle causing injuries and death of rider.,,,,,,,3937,0,South West,Unknown
12-09-2022,08:45 AM,210240,Ashwani,02-Jun-22,0240,170,10:30,18-07-2021,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Unknown , In Jurisdiction of PS","Timarpur, Delhi",,29,77,A bike rider fell from his bike due to unknown reasons and got injured .,,,,,,,3938,2,East,Not Applicable
12-09-2022,08:45 AM,210267,Ashwani,02-Jun-22,0267,170,13:10,05-08-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,2,2,Unknown,,Near Nirmal Hriday Church,"Mannu ka Teela , Timarpur",,29,77,"A scooty rider was hit from behind by a roadways bus . The Rider and pillion got injured due to impact , the second pillion a child died due to crash .",,,,,,,3939,1,East,Same Direction
12-09-2022,08:45 AM,210279,Ashwani,02-Jun-22,0279,170,04:30,20-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Outer Ring Road , Near Nirmal","Hriday, Timarpur , Delhi",,29,77,One pedestrian was found injured on road and taken to hospital by PCR van .,,,,,,,3940,1,North,Unknown
12-09-2022,08:45 AM,210291,Ashwani,02-Jun-22,0291,170,03:00,25-08-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Wazirabad Flyover Outer Ring Road,",ISBT to Burarai Carriage way,,29,77,A scooty rider was hit by unknown truck . Victim was taken to hospital by PCR van where he was DOA .,,,,,,,3941,1,East,Unknown
12-09-2022,08:45 AM,210302,Ashwani,02-Jun-22,0302,170,02:30,10-09-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"From Khajuri to Wazirabad Road,","Opp. Kali Mandir , near Soorghat",Delhi,29,77,A motorcyclist was found unconscious on road .When taken to hopital was declared DOA .,,,,,,,3942,1,East,Unknown
12-09-2022,08:45 AM,210310,Ashwani,02-Jun-22,0310,170,23:30,13-09-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Bus Stand Balak Ram Hospital,Sanjay Basti,,29,77,A pedestrian was found injured and taken to hospital by family . No other information available .,,,,,,,3943,0,South,Unknown
12-09-2022,08:45 AM,210327,Ashwani,02-Jun-22,0327,170,01:00,10-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Opp.Nirmal Hriday Old Age Home ,","Outer Ring Road , Timarpur , Delhi",,29,77,A pedestrian was found injured on road and was hit by unknown vehicle .,,,,,,,3944,0,East,Unknown
12-09-2022,08:45 AM,210409,Ashwani,02-Jun-22,0409,170,13:45,01-12-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Wazirabad Flyover , ISBT Kashmiri",Gate to Burari.,,29,77,A Scooty rider was hit by unknow vehicle and injured the rider.,,,,,,,3945,1,East,Unknown
12-09-2022,08:45 AM,210072,Ashwani,02-Jun-22,0072,171,23:20,18-06-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Zakhir Hussain Flyover , New Delhi",,,29,77,A driver of car was injured as he was standing on the road and hit by another car .,,,,,,,3946,4,North East,Same Direction
12-09-2022,08:45 AM,210073,Ashwani,02-Jun-22,0073,171,20:30,25-06-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Near 29 Prithvi Raj Road,New Delhi,,29,77,One pedestrian was found dead on road due to crash with unknown vehicle .,,,,,,,3947,1,South,Unknown
12-09-2022,08:45 AM,210088,Ashwani,02-Jun-22,0088,172,00:00,06-02-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Uttam Nagar Terminal Towards,"Kali Basti , E Rickshaw Charging",Station.,29,77,A pedestrian was hit by unknown vehicle and taken to hospital by public person where he was declared DOA .,,,,,,,3948,1,North East,Unknown
12-09-2022,08:45 AM,210462,Ashwani,02-Jun-22,0462,172,20:40,18-06-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"Main Najafgarh Road , Near Metro","Pillar no 664,",,29,77,A Scooty rider was crushed under the wheels on an unknown bus and died on the spot.,,,,,,,3949,1,West,Unknown
12-09-2022,08:45 AM,210661,Ashwani,02-Jun-22,0661,172,19:55,20-08-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,"Kali Basti to Uttam Nagar Road ,",Near Gad Agency,,29,77,A pedestrian was hit by unknown vehicle .,,,,,,,3950,0,,Unknown
12-09-2022,08:45 AM,210683,Ashwani,02-Jun-22,"0683
0683",172,22:15,29-08-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,"Road Near Kali Basti , 100 Foota Road,","Uttam Nagar , New Delhi",,29,77,A bike was hit by unknown vehicle and both the rider and pillion got injured .,,,,,,,3951,4,North,Unknown
12-09-2022,08:45 AM,210764,Ashwani,02-Jun-22,0764,172,08:30,12-10-2021,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,,"40 Foota Road , Near Pankaj Sweet",Uttam Nagar Delhi,,29,77,02 pedestrians were hit by a tractor while walking on road both were injured .,,,,,,,3952,3,South,Unknown
12-09-2022,08:45 AM,210775,Ashwani,02-Jun-22,0775,172,00:30,17-10-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,,"40 Foota road , Maharani Enclave,","Uttam Nagar , New Delhi",,29,77,A motorcyclist was hit by unknown vehicle causing injuries and death of the bike rider.,,,,,,,3953,4,West,Unknown
12-09-2022,08:45 AM,210878,Ashwani,03-Jun-22,0878,172,06:15,23-12-2021,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,,Inside Uttam Nagar Bus Terminal,,,29,77,"A DTC bus ran over a pedestrian , no other details avaialable about the crash.",,,,,,,3954,0,East,Not Applicable
12-09-2022,08:45 AM,210191,Ashwani,03-Jun-22,0191,184,10:00,19-05-2021,Unknown,TRUE,FALSE,FALSE,Fatal Crash,2,0,2,Unknown,,Mahipal flyover Delhi to Gurgaon,,,29,77,A motorcycle was hit by unknown car both the rider and pillion  of bike  were killed in the crash.,,,,,,,3955,4,West,Same Direction
12-09-2022,08:45 AM,210334,Ashwani,03-Jun-22,0334,184,07:30,22-08-2021,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,,NH-8 Mahipalpur Flyover,Towards Dhaula Kuan,,29,77,A bike rammed into a parked truck as it had broken down on road . Both the rider and pillion rider were injured the rider died due to injuries .,,,,,,,3956,4,West,Same Direction
