Auto_Date,Auto_Time,Form_No,Entry_Personnel,Filled_Date,FIR_No,Police_Station,Time_Of_Crash,Date_Of_Crash,Collision_Type,Hit_and_Run,Special_Case,Case File Available,Crash_Severity,No_Of_ Fatalities,No_Of_ Injured,No_Of_Vehicles,Location,Road_Type,Road_1,Road_2,Road_3,GPS_Lat,GPS_Long,Note,Crash_ID,Distance_From_Landmark,Text97,Veh_Rel_Travel_Dir,Crash_ID_new,PS_Name,PS_Name_New,PS_State,PS_Dist,div_DCP,Sb_div_ACP,Circle_TI,Latitude,Longitude
20-07-2022,04:33 PM,210422,Ashwani,2022-04-28T00:00:00Z,0422,94,23:30,2021-08-03T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,2,0,1,Unknown,NA,Road coming from DND Ashram road,Near Mayur Vihar Extention cut,Delhi,29,77,Two pedestrian were standing on road when a truck hit both of them one died on the spot other was taken to hospital and later he also died . Truck driver was present on site along with offending vehicle .,3500,2,South west,Same Direction,3500042294,MAYURVIHAR,Mayur Vihar,Delhi,Delhi,East District,Kalyan Puri,Mayur Vihar,28.613236,77.283434
20-07-2022,04:33 PM,210467,Ashwani,2022-04-28T00:00:00Z,0467,94,23:28,2021-08-17T00:00:00Z,Single Vehicle Hit Fixed Object,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Divider DND Toll Tax,Mayur Vihar 1,Delhi,29,77,Scooty hit divider and rider died on the spot . Taken to hospital by friend .,3501,2,west,Not Applicable,3501046794,MAYURVIHAR,Mayur Vihar,Delhi,Delhi,East District,Kalyan Puri,Mayur Vihar,28.58452,77.29393
20-07-2022,04:33 PM,210785,Ashwani,2022-04-28T00:00:00Z,0785,94,20:15,2021-12-16T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Noida link road,Towards Akshardham,opposite Samachar apartment,29,77,Motorcycle rider was hit by one unknown vehichle .,3502,2,south west,Unknown,3502078594,MAYURVIHAR,Mayur Vihar,Delhi,Delhi,East District,Kalyan Puri,Mayur Vihar,28.595257,77.293077
20-07-2022,04:33 PM,210817,Ashwani,2022-04-28T00:00:00Z,0817,94,20:10,2021-12-27T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Red Light Near Ganda Nala,Dharamshila Hospital Delhi,NA,29,77,Pedestrian was run over by truck (no details available). Victim was taken to hospital but could not be revived after CPR.,3503,2,South East,Unknown,3503081794,MAYURVIHAR,Mayur Vihar,Delhi,Delhi,East District,Kalyan Puri,Mayur Vihar,28.602553,77.313194
20-07-2022,04:33 PM,210003,Ashwani,2022-04-28T00:00:00Z,0003,96,22:40,2021-01-01T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Andheria more,Under Metro line,Going towarsd CDR chowk,29,77,Bike driver and pillion were hit by a car . Later car driver left the site .,3504,3,North,Same Direction,3504000396,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.509346,77.179542
20-07-2022,04:33 PM,210138,Ashwani,2022-04-28T00:00:00Z,0138,96,01:25,2021-02-23T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,opp CNG pump Chattarpur,Near Satbari village,Main road  Chattarpur Delhi,29,77,Motorcyclist were hit by unknown vehicle . Both were taken to hospital by PCR . Driver of bike died during treatment and pillion was injured.,3505,7,North East,Unknown,3505013896,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.503957,77.172297
20-07-2022,04:33 PM,210357,Ashwani,2022-04-28T00:00:00Z,0357,96,00:00,2021-06-02T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Tempo Stand Satbari,New Delhi,NA,28,77,"motorcycle Driver and pillion were hit by unknown vehicle . Both were taken to hospital , One died on spot and other had injuries.",3506,2,North,Unknown,3506035796,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.536482,77.102011
20-07-2022,04:33 PM,210377,Ashwani,2022-04-28T00:00:00Z,0377,96,13:00,2021-06-15T00:00:00Z,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,1,0,Unknown,NA,"Kar Jain Dada Badi Temple ,",Foothpath Corner,MG Road,28,77,"Scooty skid off the road , injurying rider and pillion rider .",3507,2,NA,Not Applicable,3507037796,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.511825,77.184096
20-07-2022,04:33 PM,210422,Ashwani,2022-04-28T00:00:00Z,0422,96,00:20,2021-07-20T00:00:00Z,Sideswipe (Same Direction),TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,In front of Shamshan Ghat,Chattarpur Y point,to Mehrauli Carriage way,29,77,Bike riders were hit side ways by a water tanker .Driver of bike died in hospital and pillion was injured.,3508,3,south,Same Direction,3508042296,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.504141,77.176076
20-07-2022,04:33 PM,210485,Ashwani,2022-04-28T00:00:00Z,0485,96,10:20,2021-08-24T00:00:00Z,NA,FALSE,FALSE,FALSE,NA,0,0,0,NA,NA,T point Andheria More Red Light,Towards CDR Chowk Carriage way,Delhi,0,0,NA,3509,4,NA,NA,3509048596,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.505533,77.171321
20-07-2022,04:33 PM,210632,Ashwani,2022-04-28T00:00:00Z,0632,96,22:29,2021-11-07T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near aggarwal medical store,Chattarpur Mandir New Delhi,NA,29,77,Pedestrian was hit by unknown vehicle . Victim taken to hospital in CATS ambulance.,3510,2,NA,Unknown,3510063296,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.500879,77.181532
20-07-2022,04:33 PM,210730,Ashwani,2022-04-28T00:00:00Z,0730,96,22:20,2021-12-21T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,18/4 DLF Chattarpur,New Delhi,NA,28,77,"Car found in accidental condition , victim taken to hospital by family .",3511,5,NA,Unknown,3511073096,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.483944,77.160388
20-07-2022,04:33 PM,210406,Ashwani,2022-04-28T00:00:00Z,0406,96,02:10,2021-07-02T00:00:00Z,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,1,2,Unknown,NA,Y Point Red Light,Chattarpur New Delhi,NA,28,77,Bullet bike was hit by truck . Bike rider and pillion got injured and no details of truck driver were available .,3512,3,North,Perpendicular Direction,3512040696,MEHRAULI,Mehrauli,Delhi,Delhi,South,Mehrauli,Mehrauli,28.49948,77.184965
20-07-2022,04:33 PM,210001,Ashwani,2022-04-28T00:00:00Z,0001,97,07:41,2021-01-01T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Hanuman  MANDIR,Near POLICE COLONY,BHAMA SHAH MARG,29,77,Pedestrian hit by unknown vehicle . Victim was declared DOA when taken to hospital by CATS ambulance.,3513,0,NA,Unknown,3513000197,MODELTOWN,Model Town,Delhi,Delhi,North West,Ashok Vihar,Model Town,28.711905,77.190912
20-07-2022,04:33 PM,210257,Ashwani,2022-04-28T00:00:00Z,0257,97,22:00,2021-06-04T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,GTK Road,Near Vinayak Hospital,Delhi,29,77,One person brought to hospital in unconcious condition. Accidental scooty found on spot only no details available .,3514,1,South,Unknown,3514025797,MODELTOWN,Model Town,Delhi,Delhi,North West,Ashok Vihar,Model Town,28.699262,77.184957
20-07-2022,04:33 PM,210091,Ashwani,2022-04-28T00:00:00Z,0091,98,05:15,2021-03-24T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,between metro pillar no 745-746,"Main Najafgarh road , Uttam Nagar",Delhi,29,77,Pedestrian was hit by  unknown vehicle and died on the spot .,3515,2,NA,Unknown,3515009198,MOHANGARDEN,Mohan Garden,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.620238,77.041411
20-07-2022,04:33 PM,210159,Ashwani,2022-04-28T00:00:00Z,0159,98,16:00,2021-04-14T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Metro Station Nawada,Najafgarh road,NA,29,77,Pedestrian was hit by unknown vehicle and taken to hospital no details available about transfer from site to hospital.,3516,2,NA,Unknown,3516015998,MOHANGARDEN,Mohan Garden,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.620192,77.045475
20-07-2022,04:33 PM,210080,Ashwani,2022-04-28T00:00:00Z,0080,449,NA,2022-03-04T00:00:00Z,Multi Vehicle Crash,FALSE,FALSE,FALSE,Fatal Crash,1,0,3,Unknown,NA,Zakira Flyover ashok Park to,"Anand Parbat , New Rohtak Road",In front of DLF gate,29,77,One Tempo and 02 bikes found on site . No other details available about incident.,3517,0,NA,Unknown,35170080449,MOTINAGAR,Moti Nagar,Delhi,Delhi,West,Punjabi Bagh,Punjabi Bagh,28.669989,77.16161
20-07-2022,04:33 PM,210085,Ashwani,2022-04-28T00:00:00Z,0085,449,03:05,2021-03-07T00:00:00Z,Unknown,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Zakhira flyover , near",Zakhira Bus Stop,NA,29,77,One Scooty rider was hit by truck and rider died on the spot.,3519,2,East,Unknown,35190085449,MOTINAGAR,Moti Nagar,Delhi,Delhi,West,Punjabi Bagh,Punjabi Bagh,28.66922,77.163806
20-07-2022,04:33 PM,210129,Ashwani,2022-04-28T00:00:00Z,0129,449,08:15,2021-03-29T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Zakhira Flyover,Moti Nagar,NA,29,77,"Pedestrian hit by unknown vehicle , no other details available about the incident.",3520,2,East,Unknown,35200129449,MOTINAGAR,Moti Nagar,Delhi,Delhi,West,Punjabi Bagh,Punjabi Bagh,28.66631,77.17059
20-07-2022,04:33 PM,210434,Ashwani,2022-04-28T00:00:00Z,0434,449,09:47,2021-07-16T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Shadipur Flyover,Way to Moti Nagar,Delhi,29,77,Bike rider hit by unknown vehicle . Biker was taken to hospital .,3521,1,south,Unknown,35210434449,MOTINAGAR,Moti Nagar,Delhi,Delhi,West,Punjabi Bagh,Punjabi Bagh,28.6561,77.150929
20-07-2022,04:33 PM,210330,Ashwani,2022-04-28T00:00:00Z,0330,449,06:00,2021-06-12T00:00:00Z,Head on Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near pillar no 351,Ramesh Nagar Metro Station,on Najafgarh to Moti Nagar Road,29,77,Auto was hit head on by car . Auto driver was rushed to hospital and during transfer to other hospital was declared dead.,3522,2,south,Opposite Direction,35220330449,MOTINAGAR,Moti Nagar,Delhi,Delhi,West,Punjabi Bagh,Punjabi Bagh,28.653154,77.132793
20-07-2022,04:33 PM,210957,Ashwani,2022-05-02T00:00:00Z,0957,100,00:00,2021-07-02T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Near Metro Pillar no 517 Mundka ,",Main Delhi Rohtak Road,Towards Peeragarhi side .,29,77,"One Pedestrian was found dead on roadside , due to injuries sustained by vehicle hit .",3523,8,East,Unknown,35230957100,MUNDKA,Mundka,Delhi,Delhi,Outer,Nangloi,Nangloi,28.682298,77.031778
20-07-2022,04:33 PM,211002,Ashwani,2022-05-02T00:00:00Z,1002,100,10:45,2021-10-17T00:00:00Z,Single Vehicle Overturn,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Metro pillar  no 602,"Near Hiran kund mor,",Delhi Rohtak Road,29,77,Pedestrian was killed by overturning of Goods Auto .,3524,8,NA,Unknown,35241002100,MUNDKA,Mundka,Delhi,Delhi,Outer,Nangloi,Nangloi,28.68512,77.00077
20-07-2022,04:33 PM,211068,Ashwani,2022-05-02T00:00:00Z,1068,100,22:30,2021-11-27T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,1,1,Unknown,NA,Rohtak Road under Mundka Metro station,From Tikri Border to Nangloi,NA,29,77,One Pick up Van hit pedestrian on road and ran away . Pedestrian was taken to hospital by PCR and declared DOA.,3525,8,NA,Unknown,35251068100,MUNDKA,Mundka,Delhi,Delhi,Outer,Nangloi,Nangloi,28.682343,77.029739
20-07-2022,04:33 PM,211082,Ashwani,2022-05-02T00:00:00Z,1082,100,23:35,2021-12-03T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near Shree Ram Dharam Kanta,PVC road Tikri kalan,Delhi,29,77,One Pedestrian was injuried in between 02 trucks . Later when taken to hospital by PCR was declared DOA.,3526,1,NA,Same Direction,35261082100,MUNDKA,Mundka,Delhi,Delhi,Outer,Nangloi,Nangloi,28.684005,77.037799
20-07-2022,04:33 PM,211093,Ashwani,2022-05-02T00:00:00Z,1093,100,06:15,2021-12-10T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,3,Unknown,NA,"Main Rohtak Road ,",Near Metro Pillar no 563,Towards Bahadurgarh,29,77,One Tempo hit another tempo due to which both  the tempos overturned . One cyclist came under the hitting Tempo . The cyclist was taken to hospital in private vehicle by hitting tempo driver . In hospital the cyclist was declared DOA .,3527,6,East,Same Direction,35271093100,MUNDKA,Mundka,Delhi,Delhi,Outer,Nangloi,Nangloi,28.632472,77.084944
20-07-2022,04:33 PM,211129,Ashwani,2022-05-02T00:00:00Z,1129,100,21:00,2021-12-25T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,JJ Colony Bakarwala Road,Near Mixture Road,NA,29,77,One bicycle rider was hit by tempo from behind and killed on the spot .,3529,8,NA,Same Direction,35291129100,MUNDKA,Mundka,Delhi,Delhi,Outer,Nangloi,Nangloi,28.663555,77.011307
20-07-2022,04:33 PM,211131,Ashwani,2022-05-02T00:00:00Z,1131,100,01:00,2021-12-26T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,2,0,2,Unknown,NA,Near Metro pillar no 552,On Carriage way from Nangloi,"to Bahadurgarh, Mundka Delhi",29,77,"one motorcycle was hit by unknown vehicle , this resulted in death of both the driver and pillion rider .",3530,8,NA,Unknown,35301131100,MUNDKA,Mundka,Delhi,Delhi,Outer,Nangloi,Nangloi,28.682941,77.023158
20-07-2022,04:33 PM,210087,Ashwani,2022-05-02T00:00:00Z,0087,101,13:30,2021-04-10T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Tourist Hotel , Qutab Road",Nabi Karim Delhi,NA,29,77,one Pedestrian was hit by unknown vehicle . No other details available of the vehicle.,3531,1,South,Unknown,35310087101,"NABIKARIM",Nabi Karim,Delhi,Delhi,Central,Patel Nagar,Pahar Ganj,28.654401,77.217026
20-07-2022,04:33 PM,210124,Ashwani,2022-05-02T00:00:00Z,0124,101,17:00,2021-05-21T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Neem wala chowk Crossing,"Qutab Road , Nabi Karim",Delhi,29,77,One pedestrian was hit by speeding ambulance and when taken to hospital by family in private vehicle was declared DOA.,3532,1,North,Unknown,35320124101,"NABIKARIM",Nabi Karim,Delhi,Delhi,Central,Patel Nagar,Pahar Ganj,28.655229,77.215953
20-07-2022,04:33 PM,210159,Ashwani,2022-05-02T00:00:00Z,0159,102,20:19,2021-03-30T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Metro Station Najafgarh,"Delhi Gate , Najafgarh",NA,29,77,Pedestrian hit by cluster bus and was taken to hospital by driver of bus .,3533,0,NA,Perpendicular Direction,35330159102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.620192,77.045475
20-07-2022,04:33 PM,210167,Ashwani,2022-05-02T00:00:00Z,0167,102,19:21,2021-04-02T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near Government Dispensary,Jal Board Office,Uttam Nagar Najafgarh Road Delhi,29,77,One motorcyclist was hit by unknown vehicle . Driver was taken to hospital by public later died during treatment .,3534,3,NA,Unknown,35340167102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.6172,77.004049
20-07-2022,04:33 PM,210185,Ashwani,2022-05-02T00:00:00Z,0185,102,14:00,2021-04-09T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Sai Mandir,Najafgarh to Uttam Nagar Road,Najafgarh,29,77,"One pedestrian was found injured and taken to hospital by PCR van . Victim took LAMA and left hospital , without giving statement.",3535,3,NA,Unknown,35350185102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.614212,76.974909
20-07-2022,04:33 PM,210222,Ashwani,2022-05-02T00:00:00Z,0222,102,23:29,2021-04-24T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near DMRC Quarters,Near Delhi JAL Board Office,NA,29,77,One Unknown person's Scooty was found in accidential condition . No other information was available .,3536,3,NA,Unknown,35360222102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.60962,77.003973
20-07-2022,04:33 PM,210228,Ashwani,2022-05-02T00:00:00Z,0228,102,15:30,2021-05-01T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Manish furniture House,Furniture Market,Najafgarh Road,29,77,"One unknown vehicle had hit one pedestrian , later when pedestrian was taken to hospital she was declared dead during transfer to another hospital.",3537,2,East,Unknown,35370228102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.615728,76.983719
20-07-2022,04:33 PM,210276,Ashwani,2022-05-02T00:00:00Z,0276,102,05:00,2021-06-11T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,4,1,1,Unknown,NA,Thana Road Najafgarh,Near OBC BANK and Petrol Pump,NA,29,77,One over speeding dumper hit 05 pedestrians . Killing 04 of them on the spot and one was injured.,3538,0,South West,Unknown,35380276102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.610762,76.980541
20-07-2022,04:33 PM,210327,Ashwani,2022-05-02T00:00:00Z,0327,102,05:00,2021-06-24T00:00:00Z,Backend Collision,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Metro Park Dhansa stand,Near MCd office Najafgarh,NA,29,77,One dumper truck hit pedestrian while reversing and kililng him on the spot .,3539,0,WEST,Opposite Direction,35390327102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.611651,76.978102
20-07-2022,04:33 PM,210386,Ashwani,2022-05-02T00:00:00Z,0386,102,21:00,2021-07-19T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Indira Park Nangli Sakrawati,Near Wine Shop Najafgarh,NA,29,77,One pedestrian was hit by truck while the driver was reversing it . Pedestrian was taken to hospital where he was given treatment and sent to home . Later after 03 days he was brought to hospital due to same injuries and died during treatment .,3540,3,NA,Opposite Direction,35400386102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.611675,76.978856
20-07-2022,04:33 PM,210497,Ashwani,2022-05-02T00:00:00Z,0497,102,08:00,2021-09-10T00:00:00Z,Sideswipe (Same Direction),FALSE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,Near Piliya Chowk,Nangli Dairy,Najafgarh Delhi,29,77,"Scooty was hit by tractor as it got unbalanced , the pillion rider fell from scooty and the tractor ran over her head . The pillion rider died while reaching hospital .",3541,2,North East,Same Direction,35410497102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.612353,76.987686
20-07-2022,04:33 PM,210561,Ashwani,2022-05-02T00:00:00Z,0561,102,09:05,2021-10-21T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Chhawala stand,Najafgarh DELHI,NA,29,77,One RTV hit pedestrian and pedestrian was taken to hospital .,3542,0,NA,Perpendicular Direction,35420561102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.60735,76.98581
20-07-2022,04:33 PM,210566,Ashwani,2022-05-02T00:00:00Z,0566,102,00:00,2021-10-27T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Firni Road , Furniture Market",Near Krishna Mandir,In front of Maruti Electronic shop,29,77,A cyclist was hit and run over by truck . He died on the spot . There are no details of truck .,3543,1,North,Unknown,35430566102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.6160218046522,76.9837273092592
20-07-2022,04:33 PM,210589,Ashwani,2022-05-04T00:00:00Z,0589,102,05:00,2021-11-21T00:00:00Z,Backend Collision,TRUE,FALSE,FALSE,Fatal Crash,1,1,3,Unknown,NA,"Nangli Dairy Red Light,",Main Najafgarh Road,NA,29,77,"One speeding Truck had hit on car and then hit one cyclist , this resulted in damage to car and injuries to driver . The cyclist died on the spot .",3544,3,NA,Same Direction,35440589102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.619964,77.018028
20-07-2022,04:33 PM,210599,Ashwani,2022-05-05T00:00:00Z,0599,102,11:42,2021-11-27T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Near Malik Nursing home,"Najafgarh, Firni Road",Turn towards Delhi Gate,29,77,One pedestrian was hit by Low Floor bus and taken to hospital by PCR . Driver of the bus was available on site .,3545,1,NA,Unknown,35450599102,"NAJAFGARH",Najafgarh,Delhi,Delhi,Dwarka,Najafgarh,Najafgarh,28.61549,76.982415
20-07-2022,04:33 PM,210092,Ashwani,2022-05-05T00:00:00Z,0092,103,05:00,2021-01-21T00:00:00Z,Hit Pedestrian,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"DTC Bus Depot , Near Flyover",Nand Nagri Delhi,NA,29,77,"One pedestrian was hit by unknown vehicle , later to hospital by ambulance . During treatment the victim died .",3546,1,North,Unknown,35460092103,"NANDNAGRI",Nand Nagari,Delhi,Delhi,North East,Bhajanpura,Nand Nagari,28.698944,77.306085
20-07-2022,04:33 PM,210130,Ashwani,2022-05-05T00:00:00Z,0130,103,23:40,2021-02-15T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,2,Unknown,NA,"Main Wazirabad Road ,",Near Petrol Pump Nandnagri,Delhi,29,77,"One motorcyclist was hit by unknown vehicle and taken to hospital , where he was declared DOA .",3547,1,North east,Unknown,35470130103,"NANDNAGRI",Nand Nagari,Delhi,Delhi,North East,Bhajanpura,Nand Nagari,28.694379,77.308845
20-07-2022,04:33 PM,210227,Ashwani,2022-05-05T00:00:00Z,0227,103,07:30,2021-03-26T00:00:00Z,Hit Pedestrian,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Near Gate No 2,",Mandoli Jail,Delhi,29,77,One Pedestrian was hit by unknown vehicle and when taken to hospital was DOA.,3548,1,East,Unknown,35480227103,"NANDNAGRI",Nand Nagari,Delhi,Delhi,North East,Bhajanpura,Nand Nagari,28.697983,77.313385
20-07-2022,04:33 PM,210448,Ashwani,2022-05-05T00:00:00Z,0448,103,12:25,2021-07-25T00:00:00Z,Unknown,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"205 Bus Stand ,","Near Kabristan,",Sundar Nagri Delhi,29,77,One Autorickshaw had hit pedestrian  .The pedestrian  died under treatment at hospital.,3549,1,North East,Unknown,35490448103,"NANDNAGRI",Nand Nagari,Delhi,Delhi,North East,Bhajanpura,Nand Nagari,28.692295,77.316397
20-07-2022,04:33 PM,210517,Ashwani,2022-05-05T00:00:00Z,0517,103,21:30,2021-08-17T00:00:00Z,Single Vehicle Run of the Road,FALSE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,"Service road Opposite  Jail,","Near Parking , O Block","Sunder Nagari , Delhi",29,77,"One motorcyclist got injured while his bike skid of the road , during treatment at hospital he died.",3550,2,East,Not Applicable,35500517103,"NANDNAGRI",Nand Nagari,Delhi,Delhi,North East,Bhajanpura,Nand Nagari,28.697622,77.316117
20-07-2022,04:33 PM,210619,Ashwani,2022-05-05T00:00:00Z,0619,103,23:20,2021-09-17T00:00:00Z,Right Angle Crash,TRUE,FALSE,FALSE,Fatal Crash,1,0,1,Unknown,NA,Across sunder Nagari Bus Stand,Delhi,NA,29,77,"One pedestrian was hit by motorcycle , while he was crossing road . The victim was taken to hospital and was declared Dead.",3551,1,North East,Perpendicular Direction,35510619103,"NANDNAGRI",Nand Nagari,Delhi,Delhi,North East,Bhajanpura,Nand Nagari,28.697794,77.317645
